0.054165,0.108896,0.028056,0.040218,0.002565,0.070122,0.224788,0.000283,0.088272,0.018439,0.028656,0.075574,0.132397,0.108896,0.028656,0.028056,0.028056,0.108896,0.028182,0.018439,7.000000,13.000000,18.000000,14.000000,2.000000
0.176988,0.003182,0.019718,0.136423,0.064379,0.072070,0.051815,0.104351,0.147749,0.014404,0.090571,0.097955,0.014427,0.004103,0.040664,0.011759,0.011759,0.014404,0.110727,0.115588,1.000000,9.000000,4.000000,20.000000,19.000000
0.154965,0.003839,0.012751,0.174391,0.184236,0.105138,0.005211,0.164926,0.049555,0.012188,0.185886,0.075921,0.041103,0.003839,0.071267,0.011381,0.011381,0.014651,0.085243,0.065093,11.000000,5.000000,4.000000,8.000000,1.000000
0.006502,0.000131,0.012062,0.037969,0.000883,0.000506,0.028779,0.001593,0.024468,0.000620,0.001032,0.025798,0.000010,0.000131,0.001032,0.002957,0.002957,0.004005,0.000313,0.003421,4.000000,7.000000,12.000000,9.000000,3.000000
0.108329,0.009168,0.001466,0.056006,0.096154,0.003693,0.005537,0.085825,0.046945,0.012008,0.067244,0.042394,0.027987,0.000022,0.067921,0.011749,0.011749,0.023381,0.008337,0.016303,1.000000,5.000000,8.000000,15.000000,11.000000
0.026198,0.004629,0.000835,0.034687,0.036365,0.023675,0.013387,0.024484,0.005808,0.001901,0.015391,0.010162,0.010660,0.002677,0.029237,0.000157,0.000157,0.000684,0.007679,0.002860,5.000000,4.000000,15.000000,1.000000,8.000000
0.037344,0.017274,0.001910,0.051508,0.060558,0.009787,0.003845,0.073311,0.064678,0.002713,0.025095,0.035854,0.008985,0.001271,0.035854,0.024584,0.024584,0.009387,0.027495,0.032798,8.000000,9.000000,5.000000,4.000000,1.000000
0.005294,0.001591,0.000000,0.114388,0.329710,0.030301,0.000097,0.005294,0.014995,0.141876,0.181345,0.008787,0.042718,0.001591,0.011342,0.141006,0.141006,0.394077,0.000097,0.001591,18.000000,5.000000,11.000000,10.000000,17.000000
0.196900,0.177120,0.000386,0.248527,0.254350,0.311323,0.109115,0.196900,0.154098,0.017409,0.154098,0.005663,0.135335,0.000356,0.118158,0.010669,0.010669,0.032135,0.005663,0.053606,6.000000,5.000000,4.000000,1.000000,8.000000
0.001870,0.000693,0.000238,0.023222,0.011449,0.001464,0.000167,0.019506,0.000031,0.001352,0.011230,0.000540,0.000109,0.000665,0.012095,0.000135,0.000135,0.011869,0.010570,0.008268,4.000000,8.000000,15.000000,18.000000,5.000000
0.000174,0.005526,0.000517,0.006215,0.006971,0.001503,0.001499,0.006843,0.001011,0.001741,0.010210,0.001799,0.000891,0.006194,0.004813,0.005999,0.003569,0.018381,0.009064,0.008185,18.000000,11.000000,19.000000,20.000000,5.000000
0.000083,0.004803,0.000164,0.013707,0.007482,0.000052,0.000099,0.015979,0.000001,0.000001,0.012091,0.002954,0.000996,0.006002,0.001840,0.000619,0.000714,0.019140,0.011561,0.011246,18.000000,8.000000,4.000000,11.000000,19.000000
0.003238,0.000058,0.000005,0.018699,0.013072,0.001455,0.003751,0.015289,0.003000,0.001782,0.013628,0.001894,0.000409,0.001571,0.004271,0.000017,0.000000,0.007879,0.000154,0.000996,4.000000,8.000000,11.000000,5.000000,18.000000
0.002881,0.006111,0.000208,0.014834,0.014194,0.002802,0.003471,0.016329,0.000223,0.002711,0.017897,0.000908,0.001018,0.004606,0.007830,0.003157,0.003181,0.026318,0.005186,0.005239,18.000000,11.000000,8.000000,4.000000,5.000000
0.018017,0.000312,0.004681,0.025739,0.018574,0.007558,0.000148,0.007108,0.005220,0.000502,0.018246,0.000000,0.029598,0.000312,0.021233,0.012376,0.012376,0.000955,0.020981,0.021409,13.000000,4.000000,20.000000,15.000000,19.000000
0.005888,0.047919,0.008347,0.001072,0.004505,0.023000,0.007205,0.025140,0.001491,0.060851,0.000179,0.000000,0.001043,0.047919,0.044069,0.072874,0.072874,0.014764,0.002035,0.003971,17.000000,16.000000,10.000000,14.000000,2.000000
0.280695,0.012004,0.011062,0.062908,0.083354,0.262155,0.173070,0.001472,0.094997,0.003211,0.023124,0.036154,0.006974,0.013132,0.013132,0.005672,0.005672,0.003211,0.030336,0.127729,1.000000,6.000000,7.000000,20.000000,9.000000
0.127729,0.023606,0.000000,0.072688,0.244762,0.029237,0.043934,0.062417,0.012996,0.115097,0.127729,0.062908,0.107729,0.023606,0.115097,0.038201,0.038201,0.062908,0.085614,0.099429,5.000000,1.000000,11.000000,15.000000,10.000000
0.124511,0.039491,0.144484,0.224371,0.295807,0.000000,0.042875,0.224371,0.124511,0.030305,0.124511,0.000000,0.005802,0.039491,0.060023,0.007403,0.007403,0.124511,0.019973,0.030305,5.000000,8.000000,4.000000,3.000000,1.000000
0.031373,0.000185,0.009170,0.013810,0.052001,0.021845,0.014419,0.026301,0.014775,0.004413,0.053598,0.005234,0.006972,0.000185,0.020937,0.014471,0.014471,0.034877,0.073283,0.025144,19.000000,11.000000,5.000000,18.000000,1.000000
0.019176,0.029432,0.010656,0.071922,0.049713,0.019020,0.000728,0.066984,0.000032,0.004760,0.031762,0.000000,0.035993,0.029432,0.057627,0.000773,0.000773,0.000297,0.041192,0.025804,4.000000,8.000000,15.000000,5.000000,19.000000
0.072946,0.002692,0.000270,0.039178,0.086781,0.032131,0.013324,0.010705,0.028382,0.004942,0.081270,0.000000,0.050490,0.002692,0.057627,0.016402,0.016402,0.045113,0.072858,0.058221,5.000000,11.000000,1.000000,19.000000,20.000000
0.039626,0.011443,0.000000,0.093266,0.087166,0.043838,0.026198,0.023123,0.004111,0.014316,0.039626,0.000000,0.000014,0.002872,0.009776,0.001748,0.001748,0.039626,0.004111,0.026859,4.000000,5.000000,6.000000,1.000000,11.000000
0.195256,0.352654,0.000000,0.118246,0.031027,0.056195,0.135087,0.214521,0.143544,0.090149,0.013497,0.000000,0.118246,0.352654,0.000486,0.243313,0.243313,0.214521,0.021158,0.025654,2.000000,14.000000,17.000000,16.000000,18.000000
0.111307,0.015859,0.012909,0.015859,0.097605,0.111307,0.009650,0.135230,0.004299,0.067083,0.166583,0.005026,0.092610,0.015859,0.261911,0.012652,0.012652,0.048776,0.156806,0.048776,15.000000,11.000000,19.000000,8.000000,1.000000
0.028763,0.000005,0.001672,0.049810,0.043306,0.023760,0.014604,0.000000,0.006695,0.000121,0.043496,0.010318,0.044441,0.000005,0.034942,0.003774,0.003774,0.039904,0.031625,0.034719,4.000000,13.000000,11.000000,5.000000,18.000000
0.034302,0.004570,0.029511,0.028502,0.098612,0.000000,0.000112,0.033153,0.016683,0.051044,0.126490,0.065229,0.055154,0.004570,0.011370,0.000011,0.000011,0.084045,0.015608,0.023372,11.000000,5.000000,18.000000,12.000000,13.000000
0.042047,0.004227,0.009975,0.050169,0.060078,0.029090,0.000312,0.080431,0.034197,0.034708,0.050019,0.020740,0.043895,0.004227,0.089711,0.016459,0.016459,0.020740,0.005239,0.015190,15.000000,8.000000,5.000000,4.000000,11.000000
0.012029,0.012029,0.007867,0.003798,0.085110,0.012029,0.038337,0.003854,0.039049,0.000500,0.039049,0.000000,0.082180,0.012737,0.057963,0.043616,0.043616,0.142504,0.020848,0.059467,18.000000,5.000000,13.000000,20.000000,15.000000
0.121156,0.000000,0.092869,0.378879,0.171129,0.459148,0.152007,0.121156,0.040656,0.000000,0.171129,0.000000,0.171129,0.040656,0.233550,0.092869,0.092869,0.040656,0.040656,0.040656,6.000000,4.000000,15.000000,13.000000,5.000000
0.000171,0.003781,0.040285,0.005535,0.000129,0.000069,0.002353,0.013983,0.000039,0.000000,0.000603,0.001893,0.005230,0.003781,0.000129,0.002209,0.002209,0.002741,0.001446,0.005527,3.000000,8.000000,4.000000,20.000000,13.000000
0.000378,0.004466,0.026504,0.049492,0.036225,0.000121,0.022621,0.039477,0.001752,0.000000,0.060334,0.110815,0.021075,0.004466,0.020538,0.015853,0.015853,0.095086,0.047708,0.047216,12.000000,18.000000,11.000000,4.000000,19.000000
0.005258,0.119345,0.013013,0.140063,0.033275,0.000352,0.097189,0.158062,0.000035,0.000000,0.104682,0.052120,0.043689,0.119345,0.016184,0.114795,0.114795,0.094814,0.073639,0.058999,8.000000,4.000000,14.000000,2.000000,17.000000
0.035130,0.009698,0.005712,0.003530,0.001721,0.013143,0.050288,0.018708,0.052654,0.000992,0.011162,0.009370,0.017347,0.009698,0.018708,0.005067,0.005067,0.008946,0.000063,0.000055,9.000000,7.000000,1.000000,8.000000,15.000000
0.202177,0.195146,0.000000,0.145479,0.337371,0.202177,0.105590,0.258786,0.073372,0.041659,0.202177,0.000000,0.145479,0.195146,0.220247,0.000000,0.000000,0.202177,0.103493,0.145479,5.000000,8.000000,15.000000,1.000000,18.000000
