0.381150,0.401799,0.442399,0.429715,0.332072,0.400971,0.422303,0.409007,0.430507,0.435862,0.375216,0.385597,0.378406,0.437500,0.411548,0.436412,0.436412,0.415117,0.388805,0.407764,5.000000,11.000000,13.000000,1.000000,12.000000
0.338327,0.363156,0.369610,0.343926,0.324884,0.346124,0.346542,0.348225,0.346829,0.368110,0.340809,0.336739,0.325588,0.369858,0.349524,0.369883,0.369883,0.362339,0.338327,0.343885,5.000000,13.000000,12.000000,1.000000,19.000000
0.316695,0.373260,0.378138,0.352121,0.314881,0.336505,0.359538,0.347933,0.353515,0.377178,0.326786,0.367316,0.350239,0.375232,0.333770,0.378147,0.378147,0.360906,0.337335,0.340196,5.000000,1.000000,11.000000,15.000000,6.000000
0.204363,0.225762,0.227088,0.209452,0.204251,0.205933,0.205933,0.212525,0.210338,0.226810,0.203454,0.222487,0.209738,0.227146,0.205559,0.227020,0.227020,0.222487,0.209662,0.217229,11.000000,5.000000,1.000000,15.000000,6.000000
0.043587,0.043707,0.043705,0.043641,0.043641,0.043686,0.043607,0.043568,0.043660,0.043641,0.043641,0.043706,0.043638,0.043707,0.043707,0.043715,0.043715,0.043707,0.043630,0.043635,8.000000,1.000000,7.000000,19.000000,20.000000
0.321970,0.296703,0.337778,0.328105,0.344444,0.314815,0.266667,0.345543,0.306471,0.336996,0.332112,0.308497,0.285185,0.296703,0.332112,0.337778,0.337778,0.296703,0.333333,0.336996,7.000000,13.000000,2.000000,18.000000,14.000000
0.292032,0.375166,0.365309,0.309062,0.344111,0.340065,0.349002,0.321752,0.303012,0.369372,0.331834,0.320212,0.369312,0.374676,0.356102,0.370463,0.370463,0.369372,0.322505,0.319992,1.000000,9.000000,4.000000,20.000000,12.000000
0.354840,0.446036,0.440041,0.345553,0.339598,0.384093,0.445175,0.351264,0.417726,0.440881,0.340352,0.399953,0.422730,0.446036,0.405419,0.441187,0.441187,0.439378,0.395585,0.408835,5.000000,11.000000,4.000000,8.000000,1.000000
0.142653,0.143888,0.142597,0.137840,0.143739,0.143814,0.138895,0.143605,0.139375,0.143791,0.143709,0.139444,0.143912,0.143888,0.143709,0.143367,0.143367,0.143123,0.143852,0.143239,4.000000,7.000000,9.000000,12.000000,3.000000
0.424837,0.491550,0.496771,0.459557,0.432812,0.495230,0.493957,0.439680,0.465648,0.489515,0.452107,0.468813,0.478571,0.497763,0.451684,0.489676,0.489676,0.481731,0.492027,0.486550,1.000000,5.000000,8.000000,15.000000,11.000000
0.468781,0.483070,0.485664,0.463057,0.462046,0.470410,0.477286,0.469886,0.482316,0.484942,0.475895,0.479400,0.479070,0.484420,0.466618,0.486118,0.486118,0.485763,0.481075,0.484301,5.000000,4.000000,15.000000,1.000000,8.000000
0.456717,0.470137,0.479897,0.447371,0.441606,0.474663,0.478601,0.433309,0.439238,0.479350,0.464533,0.457474,0.475183,0.480311,0.457474,0.465034,0.465034,0.474913,0.463082,0.459679,8.000000,9.000000,5.000000,4.000000,1.000000
0.462963,0.465359,0.466392,0.393827,0.273911,0.446623,0.466330,0.462963,0.456650,0.379324,0.354904,0.460548,0.438095,0.465359,0.459096,0.404040,0.404040,0.235802,0.466330,0.465359,18.000000,5.000000,11.000000,10.000000,4.000000
0.366330,0.382727,0.495601,0.334245,0.331551,0.296970,0.422378,0.366330,0.393717,0.483957,0.393717,0.491979,0.408591,0.495623,0.417112,0.488511,0.488511,0.473930,0.491979,0.459540,6.000000,5.000000,4.000000,1.000000,8.000000
0.251859,0.252277,0.252433,0.244552,0.248561,0.252003,0.252461,0.245769,0.252508,0.252047,0.248638,0.252330,0.252480,0.252286,0.248351,0.252471,0.252471,0.248421,0.248769,0.249603,4.000000,8.000000,15.000000,18.000000,5.000000
0.188901,0.187530,0.188798,0.187331,0.187133,0.188556,0.188558,0.187167,0.188672,0.188489,0.186309,0.188450,0.188664,0.187390,0.187750,0.187421,0.188021,0.184281,0.186508,0.186796,18.000000,11.000000,19.000000,20.000000,5.000000
0.203300,0.202021,0.203275,0.199537,0.201237,0.203309,0.203296,0.198930,0.203323,0.203323,0.199979,0.202435,0.202992,0.201757,0.202810,0.203152,0.203125,0.198083,0.200118,0.200201,18.000000,8.000000,4.000000,11.000000,19.000000
0.173345,0.174123,0.174136,0.169670,0.171038,0.173785,0.173174,0.170479,0.173360,0.173709,0.170932,0.173652,0.174051,0.173765,0.173125,0.174133,0.174137,0.172264,0.174100,0.173896,4.000000,8.000000,11.000000,5.000000,18.000000
0.257510,0.256476,0.258467,0.253266,0.253520,0.257547,0.257354,0.252736,0.258459,0.257590,0.252234,0.258198,0.258242,0.256909,0.255970,0.257442,0.257426,0.249381,0.256620,0.256634,18.000000,11.000000,8.000000,4.000000,5.000000
0.175562,0.179923,0.179375,0.173595,0.175461,0.178119,0.179963,0.178223,0.178702,0.179875,0.175587,0.180000,0.172133,0.179923,0.174938,0.176645,0.176645,0.179762,0.174844,0.174680,13.000000,4.000000,20.000000,19.000000,15.000000
0.257674,0.241443,0.258088,0.259367,0.258135,0.255043,0.257210,0.250724,0.259224,0.238396,0.259685,0.259749,0.259362,0.241443,0.243421,0.232886,0.232886,0.254520,0.259025,0.258327,17.000000,16.000000,10.000000,2.000000,14.000000
0.220000,0.314286,0.314530,0.293281,0.284000,0.228571,0.238710,0.319342,0.278543,0.318577,0.309881,0.304000,0.317051,0.314286,0.314286,0.317293,0.317293,0.318577,0.306034,0.268775,1.000000,6.000000,7.000000,20.000000,9.000000
0.268775,0.309244,0.320000,0.288889,0.236364,0.307143,0.300405,0.291597,0.314170,0.274308,0.268775,0.293281,0.272428,0.309244,0.274308,0.310000,0.310000,0.293281,0.280000,0.272811,5.000000,1.000000,11.000000,13.000000,20.000000
0.400000,0.453333,0.400000,0.343434,0.300000,0.480000,0.453333,0.343434,0.400000,0.460000,0.400000,0.480000,0.476190,0.453333,0.440404,0.475000,0.475000,0.400000,0.466667,0.460000,5.000000,4.000000,8.000000,1.000000,18.000000
0.174848,0.183003,0.181787,0.179608,0.171166,0.177724,0.179716,0.176577,0.179239,0.181942,0.170759,0.181684,0.181069,0.183003,0.178190,0.180144,0.180144,0.174770,0.165431,0.176877,19.000000,11.000000,5.000000,18.000000,1.000000
0.384060,0.378929,0.389798,0.356117,0.367789,0.384027,0.394054,0.358815,0.394431,0.391851,0.377325,0.394449,0.373010,0.378929,0.364370,0.394041,0.394041,0.394286,0.372036,0.380498,4.000000,8.000000,15.000000,5.000000,19.000000
0.402039,0.444501,0.445998,0.422201,0.393990,0.426346,0.437786,0.439550,0.428425,0.443115,0.397339,0.446167,0.413574,0.444501,0.411892,0.435512,0.435512,0.418701,0.401930,0.410889,5.000000,11.000000,19.000000,1.000000,20.000000
0.226078,0.234714,0.238580,0.210403,0.212495,0.224668,0.229878,0.230509,0.237216,0.233916,0.226078,0.238580,0.238575,0.237630,0.235411,0.238042,0.238042,0.226078,0.237216,0.229104,4.000000,5.000000,6.000000,1.000000,18.000000
0.364444,0.310588,0.492800,0.416000,0.471795,0.454872,0.402667,0.354872,0.397949,0.432208,0.483636,0.492800,0.416000,0.310588,0.492468,0.370526,0.370526,0.354872,0.479048,0.475325,2.000000,14.000000,18.000000,8.000000,1.000000
0.361681,0.417989,0.422764,0.417989,0.371882,0.361681,0.421706,0.349788,0.424874,0.389452,0.335601,0.424459,0.373016,0.417989,0.290249,0.420635,0.420635,0.399093,0.333686,0.399093,15.000000,19.000000,11.000000,8.000000,1.000000
0.157192,0.163378,0.162958,0.152849,0.154383,0.158272,0.160014,0.163379,0.161876,0.163352,0.154497,0.161095,0.152967,0.163378,0.156153,0.162450,0.162450,0.155161,0.156613,0.155412,4.000000,13.000000,5.000000,11.000000,18.000000
0.426015,0.443672,0.431511,0.429033,0.387807,0.446502,0.446432,0.426481,0.436242,0.415429,0.371907,0.407215,0.415789,0.443672,0.439487,0.446495,0.446495,0.396017,0.437003,0.432716,11.000000,5.000000,18.000000,12.000000,10.000000
0.422952,0.446564,0.442683,0.418270,0.412482,0.431218,0.448996,0.399719,0.427414,0.427842,0.418558,0.436361,0.420997,0.446564,0.395101,0.439404,0.439404,0.436361,0.445919,0.439569,15.000000,8.000000,5.000000,4.000000,11.000000
0.491363,0.491363,0.494302,0.497041,0.442068,0.491363,0.473341,0.497003,0.472874,0.499325,0.472874,0.499671,0.443860,0.490882,0.460054,0.470637,0.470637,0.404318,0.485470,0.459096,18.000000,5.000000,13.000000,20.000000,15.000000
0.375000,0.444444,0.392157,0.266667,0.345679,0.222222,0.380952,0.375000,0.419753,0.444444,0.345679,0.444444,0.345679,0.419753,0.308333,0.392157,0.392157,0.419753,0.419753,0.419753,6.000000,4.000000,15.000000,5.000000,11.000000
0.270587,0.269251,0.251534,0.268595,0.270602,0.270625,0.269735,0.265488,0.270636,0.270651,0.270425,0.269925,0.268559,0.269251,0.270602,0.269854,0.269854,0.269624,0.270097,0.268478,3.000000,8.000000,20.000000,13.000000,4.000000
0.258099,0.256625,0.246460,0.241483,0.245517,0.258191,0.249468,0.243299,0.257611,0.258234,0.238095,0.216637,0.249826,0.256625,0.251200,0.252083,0.252083,0.227926,0.240031,0.239571,12.000000,18.000000,11.000000,20.000000,19.000000
0.378942,0.326542,0.375787,0.316988,0.364621,0.381524,0.336406,0.315664,0.381692,0.381710,0.329504,0.357205,0.362662,0.326542,0.373134,0.337906,0.337906,0.334390,0.348033,0.355617,8.000000,4.000000,2.000000,14.000000,11.000000
0.474670,0.492108,0.494833,0.496344,0.497591,0.489719,0.464454,0.485902,0.462777,0.498095,0.491083,0.492318,0.486821,0.492108,0.485902,0.495297,0.495297,0.492608,0.498737,0.498743,9.000000,7.000000,1.000000,8.000000,15.000000
0.362562,0.366126,0.494649,0.397878,0.282102,0.362562,0.423974,0.327255,0.445320,0.466338,0.362562,0.494649,0.397878,0.366126,0.353780,0.494649,0.494649,0.362562,0.425287,0.397878,5.000000,8.000000,15.000000,1.000000,18.000000
