0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000
0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719,0.224719
0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215,0.109215
0.216524,0.262108,0.262108,0.262108,0.205128,0.213675,0.262108,0.262108,0.227920,0.262108,0.205128,0.262108,0.262108,0.262108,0.262108,0.262108,0.262108,0.262108,0.262108,0.262108
0.222819,0.222819,0.222819,0.222819,0.222819,0.208054,0.222819,0.222819,0.222819,0.222819,0.212081,0.222819,0.222819,0.222819,0.222819,0.222819,0.222819,0.222819,0.222819,0.222819
0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385,0.115385
0.139535,0.279070,0.372093,0.162791,0.116279,0.255814,0.139535,0.209302,0.302326,0.372093,0.093023,0.372093,0.186047,0.372093,0.232558,0.372093,0.372093,0.232558,0.186047,0.348837
0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348,0.038348
0.355263,0.355263,0.355263,0.355263,0.355263,0.353618,0.347039,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263,0.355263
0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284,0.166284
0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819,0.194819
0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125
0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148
0.396396,0.432432,0.432432,0.369369,0.360360,0.432432,0.432432,0.351351,0.387387,0.432432,0.414414,0.432432,0.432432,0.432432,0.306306,0.432432,0.432432,0.405405,0.432432,0.432432
0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390,0.066390
0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636,0.113636
0.283088,0.312500,0.330882,0.330882,0.242647,0.308824,0.330882,0.323529,0.316176,0.330882,0.253676,0.330882,0.283088,0.330882,0.330882,0.330882,0.330882,0.330882,0.257353,0.327206
0.189542,0.245098,0.245098,0.245098,0.241830,0.225490,0.245098,0.245098,0.235294,0.245098,0.205882,0.245098,0.245098,0.245098,0.245098,0.245098,0.245098,0.245098,0.245098,0.245098
0.208333,0.253205,0.253205,0.253205,0.211538,0.205128,0.253205,0.253205,0.246795,0.253205,0.198718,0.253205,0.240385,0.253205,0.253205,0.253205,0.253205,0.253205,0.227564,0.253205
0.130790,0.130790,0.130790,0.130790,0.130790,0.119891,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790,0.130790
0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358,0.022358
