15.718006,0.085852,0.829962,8.107412,12.152778,17.234586,3.831354,9.286101,7.991815,0.623326,13.371755,1.592497,2.773671,0.185820,13.636583,0.018764,0.004500,2.493878,4.322948,9.879416
0.914121,6.008899,1.612182,0.986487,3.422878,0.026977,3.049676,15.031514,0.711131,0.496776,0.914121,0.210132,1.784828,4.656377,0.203200,0.034729,1.412264,1.658770,3.271650,0.441373
22.794056,5.918789,1.854307,12.943051,26.122920,23.450000,0.079273,29.099186,23.835127,11.238470,26.249881,10.242839,8.310500,2.699445,16.614712,2.571777,8.894239,6.641218,3.216048,0.674147
75.732182,0.519231,2.118981,34.280679,97.279626,54.324015,13.311747,59.209614,68.097458,14.153590,88.095350,8.949784,22.279986,1.766404,55.902835,1.899701,4.736572,29.127496,35.353501,29.253598
113.406379,4.716943,7.684412,54.642438,158.715556,93.501412,1.291272,82.691223,77.140342,34.397617,155.428515,23.769491,66.898913,0.021891,70.179533,8.337439,10.029071,71.325246,77.140342,46.774005
10.079207,3.061742,0.803204,17.017810,6.681511,5.364681,0.525830,17.017810,11.750198,0.169565,11.485765,0.418406,7.411841,3.061742,6.614945,1.654628,1.654628,3.987443,2.143343,1.572214
20.903758,6.181999,0.606702,18.053175,24.943359,8.419569,20.903758,12.578419,4.227397,6.948451,28.088710,1.592848,15.542558,0.124638,14.869655,0.012506,0.012506,12.360120,15.542558,3.465461
11.981545,0.450723,4.434435,7.839075,3.934090,12.125924,4.169891,2.505337,12.876344,0.246589,3.010583,0.179718,0.131488,3.545061,4.308701,1.194202,1.194202,0.055473,1.159415,4.695402
6.099432,0.058012,3.393248,1.271127,6.612001,10.544910,13.083627,0.373757,10.235690,0.022052,3.608151,0.007177,3.464695,0.030319,0.704379,0.196373,0.196373,0.006782,9.483042,7.878219
52.615875,5.882394,6.231465,10.768731,46.366551,42.068454,10.623415,13.022974,53.767207,6.313793,25.301344,5.155906,7.559209,1.328442,34.394288,8.724934,8.724934,3.252719,17.181872,4.903700
26.556200,1.559426,16.284885,20.541098,17.617754,24.118646,48.442261,1.248444,17.192241,10.743121,18.395042,8.447099,12.397416,0.155347,4.855823,0.612504,0.612504,12.033071,23.135391,16.768065
7.432517,1.756164,0.666072,0.705573,8.461017,7.220110,0.243846,2.896099,7.926988,0.956509,11.932203,1.094735,4.612959,0.708701,5.095018,1.171525,1.171525,5.004857,1.042596,2.290019
4.635798,0.048269,0.180602,5.056856,2.901982,4.606333,7.982609,0.934497,0.020963,0.816635,4.635798,0.002096,2.096273,0.146739,0.719022,0.934497,0.934497,2.901982,0.338363,0.166749
7.590214,1.261868,0.204429,12.295281,13.379464,10.423855,0.451358,16.263086,7.575354,0.911700,8.886578,0.894924,0.560125,1.261868,15.454527,4.187094,4.187094,8.364648,0.283512,2.368401
1.184292,0.460866,4.807118,9.621070,12.005070,4.742668,0.000878,1.917230,0.116223,0.164083,15.845216,0.237339,0.261701,0.038955,8.137916,3.152896,3.152896,6.910409,4.829455,3.936752
23.543933,0.380512,0.506703,24.641770,48.150320,16.734670,1.591126,28.102010,18.303278,9.485128,57.943237,7.758298,4.723944,0.593470,19.448643,0.601709,0.601709,32.540728,33.906611,19.582418
27.457288,25.184938,0.245525,9.330823,50.942322,10.088921,4.252444,20.963664,16.140659,19.827568,40.096171,40.714863,39.554458,1.143276,14.043330,3.923143,12.829773,14.964276,44.920499,23.354075
68.830830,5.700926,0.363579,27.513782,41.908216,21.056311,18.031032,20.019763,44.509797,21.414586,53.166720,32.555221,36.766276,1.909803,13.750764,0.138410,2.303309,3.983797,37.307567,25.330622
56.244577,4.062590,0.038523,21.318987,67.359748,43.014112,15.569207,32.651221,39.457790,19.066798,61.898278,25.282459,38.465545,7.090458,24.174469,0.030766,4.294782,4.920797,55.363397,27.580824
46.135161,2.592867,0.451919,33.309234,54.617160,46.259760,24.587996,34.554334,43.285487,11.471453,57.528526,9.639963,34.105250,1.181825,29.704409,0.562479,1.471932,5.366254,31.735798,17.700242
4.317881,2.266717,0.125914,8.142937,5.128399,8.382170,6.463721,4.351498,4.317881,0.084231,4.071563,0.033249,3.897159,0.024057,0.302481,0.003099,0.156579,0.235707,2.768208,0.000735
0.964286,3.825353,0.617143,1.372689,0.045378,0.964286,3.248120,0.964286,0.964286,0.175325,0.045378,3.857143,4.725000,1.372689,2.147727,0.617143,0.617143,3.857143,0.241071,0.175325
29.412493,0.601614,4.132753,21.332138,12.817531,27.617710,21.913357,19.736387,36.363972,3.478944,22.802944,16.521185,2.698540,0.777088,4.622114,2.286336,2.286336,2.801927,15.512319,8.320232
34.579306,0.585963,2.043250,23.883115,38.572035,20.703476,1.628428,37.549135,18.383363,5.511132,28.240829,5.570279,6.250707,0.585963,8.934004,1.764540,1.764540,0.724255,12.848748,5.001618
2.832107,0.037385,1.876162,7.699531,0.212933,1.064258,4.880952,0.440811,3.755625,1.113688,0.086801,4.805757,0.002882,0.037385,0.584374,0.778960,0.778960,4.019329,0.143862,0.045194
29.952091,0.001467,0.394557,6.964286,29.839328,12.347721,0.268756,26.593407,12.586480,17.968920,20.435023,11.620836,4.836803,0.072024,17.495875,3.173633,4.079765,8.663432,0.093203,0.000422
9.559497,0.009276,0.284214,7.344053,5.003163,12.402079,4.141884,8.858951,6.247827,14.976110,11.867683,4.680166,0.004996,1.045177,9.728351,0.053671,1.305869,1.751756,0.828139,0.305285
28.599235,2.381159,0.891696,20.093285,31.195801,17.293205,5.460551,24.216343,24.708256,12.560163,17.406860,13.955049,1.400693,0.469068,11.714449,11.394692,6.239440,3.072845,14.635734,2.566681
0.198529,0.059792,inf,4.200882,10.139439,0.819195,0.003610,0.564004,0.564004,5.040465,9.608824,0.338363,1.638151,0.059792,0.422366,3.609626,3.609626,9.602017,1.638151,0.059792
8.800000,7.529500,0.017742,6.906087,4.950000,7.071429,3.486522,10.912698,11.483043,0.792647,6.906087,0.016296,5.808242,0.792647,6.798162,0.489560,0.489560,0.792647,0.509259,2.417582
109.652233,17.738772,6.306308,782.237160,508.378408,103.131790,6.151046,784.862132,9.491636,33.907100,475.702624,37.470330,2.859612,6.220532,302.951487,3.481269,3.481269,439.289975,377.432404,403.140407
142.006003,172.530311,18.145839,261.505047,419.764562,69.018185,26.934197,289.272550,90.877181,50.929184,506.617777,34.648570,34.414039,30.385187,28.718155,185.847598,91.300473,578.107156,407.880554,348.700941
6.315980,65.821500,2.437876,220.999904,141.575264,90.531379,7.963853,221.112264,0.019422,0.358610,201.861246,34.733455,16.778042,0.449260,1.233282,8.671237,10.031233,302.569938,199.829134,190.663346
94.833954,0.704666,0.065759,304.624539,312.674313,158.282187,44.362639,220.823820,38.900665,31.518802,365.751114,18.493749,4.308472,55.624661,97.699000,0.201753,0.003126,168.278335,13.407288,9.816793
14.404031,43.538034,2.349072,228.406199,201.902956,14.507688,3.532825,196.491593,2.594617,7.072981,202.230050,9.083153,9.766173,11.702244,8.780169,36.108730,36.623616,301.420506,83.658808,90.510656
16.828185,0.280857,2.291667,15.095828,19.989987,41.538860,1.689900,8.590498,13.424955,3.047975,21.515261,5.464523,28.845566,0.811679,11.480259,12.300457,12.300457,2.307024,19.393939,20.741672
0.303268,12.403955,1.125622,0.084123,1.169857,2.333606,2.117513,9.629870,0.038976,14.210326,0.264053,5.127790,0.262351,14.929356,3.687152,18.202270,14.929356,3.684222,0.490812,0.527231
15.625000,0.803571,0.769231,3.894231,4.752155,10.858957,13.088942,0.092593,6.635945,0.872845,9.204545,2.250000,0.414747,0.803571,1.844636,0.380639,0.380639,0.625000,13.703008,2.500000
3.333333,1.325120,inf,3.333333,3.333333,0.481283,1.818182,3.994223,0.625000,8.221154,2.500000,6.425395,1.818182,1.512605,4.463563,1.406250,1.406250,1.963901,2.436497,3.894231
1.944444,1.111111,3.333333,5.690236,5.690236,1.111111,0.134680,1.944444,1.944444,0.833333,4.444444,2.539683,0.158730,1.111111,1.649832,0.208333,0.208333,0.586081,1.111111,0.000000
